timestamp|name|cpu|memUsage|memPct
2026-08-05T18:23:03.1924362+00:00|livekit-1to1-egress-1|0.75%|119.5MiB / 6.698GiB|1.74%
2026-08-05T18:23:03.1924362+00:00|livekit-1to1-livekit-1|0.76%|71.09MiB / 6.698GiB|1.04%
2026-08-05T18:23:03.1924362+00:00|livekit-1to1-redis-1|0.34%|4.781MiB / 6.698GiB|0.07%
2026-08-05T18:23:03.1924362+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:03.1924362+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:23:07.2417194+00:00|livekit-1to1-backend-1|0.06%|48.91MiB / 6.698GiB|0.71%
2026-08-05T18:23:07.2417194+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:23:07.2417194+00:00|livekit-1to1-egress-1|0.07%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:23:07.2417194+00:00|livekit-1to1-livekit-1|0.72%|71.09MiB / 6.698GiB|1.04%
2026-08-05T18:23:07.2417194+00:00|livekit-1to1-redis-1|0.34%|4.781MiB / 6.698GiB|0.07%
2026-08-05T18:23:07.2417194+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:07.2417194+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:23:11.7956899+00:00|livekit-1to1-backend-1|0.08%|48.91MiB / 6.698GiB|0.71%
2026-08-05T18:23:11.7956899+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:23:11.7956899+00:00|livekit-1to1-egress-1|0.08%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:23:11.7956899+00:00|livekit-1to1-livekit-1|0.80%|71.09MiB / 6.698GiB|1.04%
2026-08-05T18:23:11.7956899+00:00|livekit-1to1-redis-1|0.39%|5.031MiB / 6.698GiB|0.07%
2026-08-05T18:23:11.7956899+00:00|livekit-1to1-gateway-1|0.04%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:11.7956899+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:23:15.9764444+00:00|livekit-1to1-backend-1|0.08%|48.96MiB / 6.698GiB|0.71%
2026-08-05T18:23:15.9764444+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:23:15.9764444+00:00|livekit-1to1-egress-1|0.08%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:23:15.9764444+00:00|livekit-1to1-livekit-1|0.24%|71.31MiB / 6.698GiB|1.04%
2026-08-05T18:23:15.9764444+00:00|livekit-1to1-redis-1|0.36%|4.781MiB / 6.698GiB|0.07%
2026-08-05T18:23:15.9764444+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:15.9764444+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:23:21.6280662+00:00|livekit-1to1-backend-1|0.12%|48.88MiB / 6.698GiB|0.71%
2026-08-05T18:23:21.6280662+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:23:21.6280662+00:00|livekit-1to1-egress-1|0.08%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:23:21.6280662+00:00|livekit-1to1-livekit-1|0.20%|71.06MiB / 6.698GiB|1.04%
2026-08-05T18:23:21.6280662+00:00|livekit-1to1-redis-1|0.36%|4.785MiB / 6.698GiB|0.07%
2026-08-05T18:23:21.6280662+00:00|livekit-1to1-gateway-1|0.02%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:21.6280662+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:23:29.0094861+00:00|livekit-1to1-backend-1|0.06%|48.88MiB / 6.698GiB|0.71%
2026-08-05T18:23:29.0094861+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:23:29.0094861+00:00|livekit-1to1-egress-1|0.07%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:23:29.0094861+00:00|livekit-1to1-livekit-1|8.83%|70.57MiB / 6.698GiB|1.03%
2026-08-05T18:23:29.0094861+00:00|livekit-1to1-redis-1|0.80%|4.789MiB / 6.698GiB|0.07%
2026-08-05T18:23:29.0094861+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:29.0094861+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:23:33.0591402+00:00|livekit-1to1-backend-1|0.06%|48.88MiB / 6.698GiB|0.71%
2026-08-05T18:23:33.0591402+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:23:33.0591402+00:00|livekit-1to1-egress-1|0.06%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:23:33.0591402+00:00|livekit-1to1-livekit-1|6.44%|70.39MiB / 6.698GiB|1.03%
2026-08-05T18:23:33.0591402+00:00|livekit-1to1-redis-1|0.46%|4.785MiB / 6.698GiB|0.07%
2026-08-05T18:23:33.0591402+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:33.0591402+00:00|livekit-1to1-cloudflared-1|0.47%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:23:37.1081101+00:00|livekit-1to1-backend-1|0.06%|48.88MiB / 6.698GiB|0.71%
2026-08-05T18:23:37.1081101+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:23:37.1081101+00:00|livekit-1to1-egress-1|0.06%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:23:37.1081101+00:00|livekit-1to1-livekit-1|6.34%|70.5MiB / 6.698GiB|1.03%
2026-08-05T18:23:37.1081101+00:00|livekit-1to1-redis-1|0.35%|4.785MiB / 6.698GiB|0.07%
2026-08-05T18:23:37.1081101+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:37.1081101+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:23:41.7288646+00:00|livekit-1to1-backend-1|0.07%|48.88MiB / 6.698GiB|0.71%
2026-08-05T18:23:41.7288646+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:23:41.7288646+00:00|livekit-1to1-egress-1|0.11%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:23:41.7288646+00:00|livekit-1to1-livekit-1|1.10%|70.14MiB / 6.698GiB|1.02%
2026-08-05T18:23:41.7288646+00:00|livekit-1to1-redis-1|0.36%|4.785MiB / 6.698GiB|0.07%
2026-08-05T18:23:41.7288646+00:00|livekit-1to1-gateway-1|0.02%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:41.7288646+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:23:45.9959501+00:00|livekit-1to1-backend-1|0.06%|48.88MiB / 6.698GiB|0.71%
2026-08-05T18:23:45.9959501+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:23:45.9959501+00:00|livekit-1to1-egress-1|0.07%|119MiB / 6.698GiB|1.73%
2026-08-05T18:23:45.9959501+00:00|livekit-1to1-livekit-1|1.24%|70.9MiB / 6.698GiB|1.03%
2026-08-05T18:23:45.9959501+00:00|livekit-1to1-redis-1|0.36%|5.035MiB / 6.698GiB|0.07%
2026-08-05T18:23:45.9959501+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:45.9959501+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:23:50.6150372+00:00|livekit-1to1-backend-1|0.06%|48.88MiB / 6.698GiB|0.71%
2026-08-05T18:23:50.6150372+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:23:50.6150372+00:00|livekit-1to1-egress-1|0.07%|119MiB / 6.698GiB|1.73%
2026-08-05T18:23:50.6150372+00:00|livekit-1to1-livekit-1|1.10%|70.14MiB / 6.698GiB|1.02%
2026-08-05T18:23:50.6150372+00:00|livekit-1to1-redis-1|0.36%|4.777MiB / 6.698GiB|0.07%
2026-08-05T18:23:50.6150372+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:50.6150372+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:23:54.6639619+00:00|livekit-1to1-backend-1|0.06%|48.88MiB / 6.698GiB|0.71%
2026-08-05T18:23:54.6639619+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:23:54.6639619+00:00|livekit-1to1-egress-1|0.07%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:23:54.6639619+00:00|livekit-1to1-livekit-1|1.02%|70.14MiB / 6.698GiB|1.02%
2026-08-05T18:23:54.6639619+00:00|livekit-1to1-redis-1|0.33%|4.777MiB / 6.698GiB|0.07%
2026-08-05T18:23:54.6639619+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:54.6639619+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:23:59.2792293+00:00|livekit-1to1-backend-1|0.06%|48.88MiB / 6.698GiB|0.71%
2026-08-05T18:23:59.2792293+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:23:59.2792293+00:00|livekit-1to1-egress-1|0.08%|119.2MiB / 6.698GiB|1.74%
2026-08-05T18:23:59.2792293+00:00|livekit-1to1-livekit-1|0.29%|70.09MiB / 6.698GiB|1.02%
2026-08-05T18:23:59.2792293+00:00|livekit-1to1-redis-1|0.33%|5.027MiB / 6.698GiB|0.07%
2026-08-05T18:23:59.2792293+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:23:59.2792293+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:24:04.3358954+00:00|livekit-1to1-backend-1|0.06%|48.88MiB / 6.698GiB|0.71%
2026-08-05T18:24:04.3358954+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:24:04.3358954+00:00|livekit-1to1-egress-1|0.08%|119MiB / 6.698GiB|1.73%
2026-08-05T18:24:04.3358954+00:00|livekit-1to1-livekit-1|0.27%|70.09MiB / 6.698GiB|1.02%
2026-08-05T18:24:04.3358954+00:00|livekit-1to1-redis-1|0.37%|5.027MiB / 6.698GiB|0.07%
2026-08-05T18:24:04.3358954+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:24:04.3358954+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:24:12.0084281+00:00|livekit-1to1-backend-1|0.20%|48.98MiB / 6.698GiB|0.71%
2026-08-05T18:24:12.0084281+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:24:12.0084281+00:00|livekit-1to1-egress-1|0.10%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:24:12.0084281+00:00|livekit-1to1-livekit-1|13.04%|81.22MiB / 6.698GiB|1.18%
2026-08-05T18:24:12.0084281+00:00|livekit-1to1-redis-1|1.08%|4.812MiB / 6.698GiB|0.07%
2026-08-05T18:24:12.0084281+00:00|livekit-1to1-gateway-1|0.03%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:24:12.0084281+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:24:16.0660245+00:00|livekit-1to1-backend-1|0.06%|48.98MiB / 6.698GiB|0.71%
2026-08-05T18:24:16.0660245+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:24:16.0660245+00:00|livekit-1to1-egress-1|0.07%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:24:16.0660245+00:00|livekit-1to1-livekit-1|10.10%|81.63MiB / 6.698GiB|1.19%
2026-08-05T18:24:16.0660245+00:00|livekit-1to1-redis-1|0.60%|5.066MiB / 6.698GiB|0.07%
2026-08-05T18:24:16.0660245+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:24:16.0660245+00:00|livekit-1to1-cloudflared-1|0.02%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:24:20.6937018+00:00|livekit-1to1-backend-1|0.06%|48.98MiB / 6.698GiB|0.71%
2026-08-05T18:24:20.6937018+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:24:20.6937018+00:00|livekit-1to1-egress-1|0.07%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:24:20.6937018+00:00|livekit-1to1-livekit-1|9.96%|82.22MiB / 6.698GiB|1.20%
2026-08-05T18:24:20.6937018+00:00|livekit-1to1-redis-1|0.32%|4.816MiB / 6.698GiB|0.07%
2026-08-05T18:24:20.6937018+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:24:20.6937018+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:24:24.7386206+00:00|livekit-1to1-backend-1|0.06%|48.99MiB / 6.698GiB|0.71%
2026-08-05T18:24:24.7386206+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:24:24.7386206+00:00|livekit-1to1-egress-1|0.07%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:24:24.7386206+00:00|livekit-1to1-livekit-1|1.74%|81.06MiB / 6.698GiB|1.18%
2026-08-05T18:24:24.7386206+00:00|livekit-1to1-redis-1|0.33%|5.066MiB / 6.698GiB|0.07%
2026-08-05T18:24:24.7386206+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:24:24.7386206+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:24:29.3565098+00:00|livekit-1to1-backend-1|0.07%|48.99MiB / 6.698GiB|0.71%
2026-08-05T18:24:29.3565098+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:24:29.3565098+00:00|livekit-1to1-egress-1|0.07%|119.2MiB / 6.698GiB|1.74%
2026-08-05T18:24:29.3565098+00:00|livekit-1to1-livekit-1|1.55%|81.31MiB / 6.698GiB|1.19%
2026-08-05T18:24:29.3565098+00:00|livekit-1to1-redis-1|0.34%|4.816MiB / 6.698GiB|0.07%
2026-08-05T18:24:29.3565098+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:24:29.3565098+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:24:33.4067706+00:00|livekit-1to1-backend-1|0.09%|48.99MiB / 6.698GiB|0.71%
2026-08-05T18:24:33.4067706+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:24:33.4067706+00:00|livekit-1to1-egress-1|0.07%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:24:33.4067706+00:00|livekit-1to1-livekit-1|1.69%|81.31MiB / 6.698GiB|1.19%
2026-08-05T18:24:33.4067706+00:00|livekit-1to1-redis-1|0.39%|4.816MiB / 6.698GiB|0.07%
2026-08-05T18:24:33.4067706+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:24:33.4067706+00:00|livekit-1to1-cloudflared-1|0.53%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:24:37.4524466+00:00|livekit-1to1-backend-1|0.07%|48.99MiB / 6.698GiB|0.71%
2026-08-05T18:24:37.4524466+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:24:37.4524466+00:00|livekit-1to1-egress-1|0.08%|119MiB / 6.698GiB|1.73%
2026-08-05T18:24:37.4524466+00:00|livekit-1to1-livekit-1|1.60%|81.57MiB / 6.698GiB|1.19%
2026-08-05T18:24:37.4524466+00:00|livekit-1to1-redis-1|0.32%|4.816MiB / 6.698GiB|0.07%
2026-08-05T18:24:37.4524466+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:24:37.4524466+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:24:41.8788996+00:00|livekit-1to1-backend-1|0.06%|48.99MiB / 6.698GiB|0.71%
2026-08-05T18:24:41.8788996+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:24:41.8788996+00:00|livekit-1to1-egress-1|0.10%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:24:41.8788996+00:00|livekit-1to1-livekit-1|3.35%|80.97MiB / 6.698GiB|1.18%
2026-08-05T18:24:41.8788996+00:00|livekit-1to1-redis-1|0.69%|5.066MiB / 6.698GiB|0.07%
2026-08-05T18:24:41.8788996+00:00|livekit-1to1-gateway-1|0.07%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:24:41.8788996+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:24:46.9291757+00:00|livekit-1to1-backend-1|0.09%|48.99MiB / 6.698GiB|0.71%
2026-08-05T18:24:46.9291757+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:24:46.9291757+00:00|livekit-1to1-egress-1|0.06%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:24:46.9291757+00:00|livekit-1to1-livekit-1|0.17%|81.22MiB / 6.698GiB|1.18%
2026-08-05T18:24:46.9291757+00:00|livekit-1to1-redis-1|0.33%|4.816MiB / 6.698GiB|0.07%
2026-08-05T18:24:46.9291757+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:24:46.9291757+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:24:53.9102725+00:00|livekit-1to1-backend-1|0.07%|48.99MiB / 6.698GiB|0.71%
2026-08-05T18:24:53.9102725+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:24:53.9102725+00:00|livekit-1to1-egress-1|0.06%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:24:53.9102725+00:00|livekit-1to1-livekit-1|25.35%|99.57MiB / 6.698GiB|1.45%
2026-08-05T18:24:53.9102725+00:00|livekit-1to1-redis-1|1.88%|4.867MiB / 6.698GiB|0.07%
2026-08-05T18:24:53.9102725+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:24:53.9102725+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:24:57.9632591+00:00|livekit-1to1-backend-1|0.07%|49MiB / 6.698GiB|0.71%
2026-08-05T18:24:57.9632591+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:24:57.9632591+00:00|livekit-1to1-egress-1|0.07%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:24:57.9632591+00:00|livekit-1to1-livekit-1|16.35%|103.4MiB / 6.698GiB|1.51%
2026-08-05T18:24:57.9632591+00:00|livekit-1to1-redis-1|0.70%|4.852MiB / 6.698GiB|0.07%
2026-08-05T18:24:57.9632591+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:24:57.9632591+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:25:01.9077238+00:00|livekit-1to1-backend-1|0.05%|49MiB / 6.698GiB|0.71%
2026-08-05T18:25:01.9077238+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:25:01.9077238+00:00|livekit-1to1-egress-1|0.08%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:25:01.9077238+00:00|livekit-1to1-livekit-1|16.99%|102.8MiB / 6.698GiB|1.50%
2026-08-05T18:25:01.9077238+00:00|livekit-1to1-redis-1|0.33%|4.852MiB / 6.698GiB|0.07%
2026-08-05T18:25:01.9077238+00:00|livekit-1to1-gateway-1|0.48%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:25:01.9077238+00:00|livekit-1to1-cloudflared-1|1.14%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:25:06.0590345+00:00|livekit-1to1-backend-1|0.06%|49MiB / 6.698GiB|0.71%
2026-08-05T18:25:06.0590345+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:25:06.0590345+00:00|livekit-1to1-egress-1|0.07%|119MiB / 6.698GiB|1.73%
2026-08-05T18:25:06.0590345+00:00|livekit-1to1-livekit-1|2.41%|102.1MiB / 6.698GiB|1.49%
2026-08-05T18:25:06.0590345+00:00|livekit-1to1-redis-1|0.34%|5.102MiB / 6.698GiB|0.07%
2026-08-05T18:25:06.0590345+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:25:06.0590345+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:25:10.6795376+00:00|livekit-1to1-backend-1|0.06%|49MiB / 6.698GiB|0.71%
2026-08-05T18:25:10.6795376+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:25:10.6795376+00:00|livekit-1to1-egress-1|0.08%|119.2MiB / 6.698GiB|1.74%
2026-08-05T18:25:10.6795376+00:00|livekit-1to1-livekit-1|2.51%|102.4MiB / 6.698GiB|1.49%
2026-08-05T18:25:10.6795376+00:00|livekit-1to1-redis-1|0.35%|5.102MiB / 6.698GiB|0.07%
2026-08-05T18:25:10.6795376+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:25:10.6795376+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:25:14.7312781+00:00|livekit-1to1-backend-1|0.06%|49MiB / 6.698GiB|0.71%
2026-08-05T18:25:14.7312781+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:25:14.7312781+00:00|livekit-1to1-egress-1|0.08%|119MiB / 6.698GiB|1.73%
2026-08-05T18:25:14.7312781+00:00|livekit-1to1-livekit-1|3.01%|102.1MiB / 6.698GiB|1.49%
2026-08-05T18:25:14.7312781+00:00|livekit-1to1-redis-1|0.33%|4.852MiB / 6.698GiB|0.07%
2026-08-05T18:25:14.7312781+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:25:14.7312781+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:25:19.3533570+00:00|livekit-1to1-backend-1|0.06%|49MiB / 6.698GiB|0.71%
2026-08-05T18:25:19.3533570+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
