timestamp|name|cpu|memUsage|memPct
2026-08-05T18:31:43.8148744+00:00|livekit-1to1-redis-1|0.47%|4.957MiB / 6.698GiB|0.07%
2026-08-05T18:31:43.8148744+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:31:43.8148744+00:00|livekit-1to1-cloudflared-1|0.00%|19.94MiB / 6.698GiB|0.29%
2026-08-05T18:31:48.8913577+00:00|livekit-1to1-backend-1|0.08%|60.91MiB / 6.698GiB|0.89%
2026-08-05T18:31:48.8913577+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:31:48.8913577+00:00|livekit-1to1-egress-1|0.11%|118.7MiB / 6.698GiB|1.73%
2026-08-05T18:31:48.8913577+00:00|livekit-1to1-livekit-1|0.72%|87.1MiB / 6.698GiB|1.27%
2026-08-05T18:31:48.8913577+00:00|livekit-1to1-redis-1|0.41%|4.941MiB / 6.698GiB|0.07%
2026-08-05T18:31:48.8913577+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:31:48.8913577+00:00|livekit-1to1-cloudflared-1|0.00%|19.94MiB / 6.698GiB|0.29%
2026-08-05T18:31:56.3040216+00:00|livekit-1to1-backend-1|0.07%|60.91MiB / 6.698GiB|0.89%
2026-08-05T18:31:56.3040216+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:31:56.3040216+00:00|livekit-1to1-egress-1|0.07%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:31:56.3040216+00:00|livekit-1to1-livekit-1|96.69%|107.6MiB / 6.698GiB|1.57%
2026-08-05T18:31:56.3040216+00:00|livekit-1to1-redis-1|8.17%|5.031MiB / 6.698GiB|0.07%
2026-08-05T18:31:56.3040216+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:31:56.3040216+00:00|livekit-1to1-cloudflared-1|0.00%|19.94MiB / 6.698GiB|0.29%
2026-08-05T18:32:00.9330633+00:00|livekit-1to1-backend-1|0.06%|60.91MiB / 6.698GiB|0.89%
2026-08-05T18:32:00.9330633+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:32:00.9330633+00:00|livekit-1to1-egress-1|0.10%|118.7MiB / 6.698GiB|1.73%
