timestamp|name|cpu|memUsage|memPct
2026-08-05T23:41:06.7220962+00:00|livekit-1to1-redis-1|0.37%|4.91MiB / 6.698GiB|0.07%
2026-08-05T23:41:06.7220962+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:41:06.7220962+00:00|livekit-1to1-cloudflared-1|0.00%|20.54MiB / 6.698GiB|0.30%
2026-08-05T23:41:18.6897070+00:00|livekit-1to1-livekit-1|24.38%|56.24MiB / 6.698GiB|0.82%
2026-08-05T23:41:18.6897070+00:00|livekit-1to1-backend-1|0.08%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:41:18.6897070+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:41:18.6897070+00:00|livekit-1to1-egress-1|0.07%|119.2MiB / 6.698GiB|1.74%
2026-08-05T23:41:18.6897070+00:00|livekit-1to1-redis-1|0.69%|4.953MiB / 6.698GiB|0.07%
2026-08-05T23:41:18.6897070+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:41:18.6897070+00:00|livekit-1to1-cloudflared-1|0.00%|20.55MiB / 6.698GiB|0.30%
2026-08-05T23:41:22.7384196+00:00|livekit-1to1-livekit-1|18.36%|59.38MiB / 6.698GiB|0.87%
2026-08-05T23:41:22.7384196+00:00|livekit-1to1-backend-1|0.06%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:41:22.7384196+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:41:22.7384196+00:00|livekit-1to1-egress-1|0.06%|119MiB / 6.698GiB|1.73%
2026-08-05T23:41:22.7384196+00:00|livekit-1to1-redis-1|0.35%|4.953MiB / 6.698GiB|0.07%
2026-08-05T23:41:22.7384196+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:41:22.7384196+00:00|livekit-1to1-cloudflared-1|0.05%|20.55MiB / 6.698GiB|0.30%
2026-08-05T23:41:26.6685973+00:00|livekit-1to1-livekit-1|18.27%|62.9MiB / 6.698GiB|0.92%
2026-08-05T23:41:26.6685973+00:00|livekit-1to1-backend-1|0.06%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:41:26.6685973+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:41:26.6685973+00:00|livekit-1to1-egress-1|0.08%|119MiB / 6.698GiB|1.73%
