timestamp|name|cpu|memUsage|memPct
2026-08-05T18:19:48.2782556+00:00|livekit-1to1-backend-1|0.05%|48.54MiB / 6.698GiB|0.71%
2026-08-05T18:19:48.2782556+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:19:48.2782556+00:00|livekit-1to1-egress-1|0.08%|119.2MiB / 6.698GiB|1.74%
2026-08-05T18:19:48.2782556+00:00|livekit-1to1-livekit-1|0.09%|42.28MiB / 6.698GiB|0.62%
2026-08-05T18:19:48.2782556+00:00|livekit-1to1-redis-1|0.36%|4.891MiB / 6.698GiB|0.07%
2026-08-05T18:19:48.2782556+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:19:48.2782556+00:00|livekit-1to1-cloudflared-1|0.00%|20.23MiB / 6.698GiB|0.29%
2026-08-05T18:19:52.6409112+00:00|livekit-1to1-backend-1|0.06%|48.54MiB / 6.698GiB|0.71%
2026-08-05T18:19:52.6409112+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:19:52.6409112+00:00|livekit-1to1-egress-1|0.06%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:19:52.6409112+00:00|livekit-1to1-livekit-1|3.71%|52.68MiB / 6.698GiB|0.77%
2026-08-05T18:19:52.6409112+00:00|livekit-1to1-redis-1|0.32%|4.715MiB / 6.698GiB|0.07%
2026-08-05T18:19:52.6409112+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:19:52.6409112+00:00|livekit-1to1-cloudflared-1|0.00%|20.23MiB / 6.698GiB|0.29%
2026-08-05T18:19:56.8154902+00:00|livekit-1to1-backend-1|0.06%|48.35MiB / 6.698GiB|0.70%
2026-08-05T18:19:56.8154902+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:19:56.8154902+00:00|livekit-1to1-egress-1|0.08%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:19:56.8154902+00:00|livekit-1to1-livekit-1|3.16%|52.66MiB / 6.698GiB|0.77%
2026-08-05T18:19:56.8154902+00:00|livekit-1to1-redis-1|0.31%|4.715MiB / 6.698GiB|0.07%
2026-08-05T18:19:56.8154902+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:19:56.8154902+00:00|livekit-1to1-cloudflared-1|0.00%|20.23MiB / 6.698GiB|0.29%
2026-08-05T18:20:01.5007153+00:00|livekit-1to1-backend-1|0.06%|48.35MiB / 6.698GiB|0.70%
2026-08-05T18:20:01.5007153+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:20:01.5007153+00:00|livekit-1to1-egress-1|0.08%|119MiB / 6.698GiB|1.73%
2026-08-05T18:20:01.5007153+00:00|livekit-1to1-livekit-1|0.49%|52.6MiB / 6.698GiB|0.77%
2026-08-05T18:20:01.5007153+00:00|livekit-1to1-redis-1|0.33%|4.715MiB / 6.698GiB|0.07%
2026-08-05T18:20:01.5007153+00:00|livekit-1to1-gateway-1|0.03%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:20:01.5007153+00:00|livekit-1to1-cloudflared-1|0.00%|20.23MiB / 6.698GiB|0.29%
2026-08-05T18:20:05.8192039+00:00|livekit-1to1-backend-1|0.05%|48.18MiB / 6.698GiB|0.70%
2026-08-05T18:20:05.8192039+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:20:05.8192039+00:00|livekit-1to1-egress-1|0.07%|118.8MiB / 6.698GiB|1.73%
