timestamp|name|cpu|memUsage|memPct
2026-08-05T18:18:43.6213714+00:00|livekit-1to1-backend-1|0.22%|38.91MiB / 6.698GiB|0.57%
2026-08-05T18:18:43.6213714+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:18:43.6213714+00:00|livekit-1to1-egress-1|0.10%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:18:43.6213714+00:00|livekit-1to1-livekit-1|0.27%|42.27MiB / 6.698GiB|0.62%
2026-08-05T18:18:43.6213714+00:00|livekit-1to1-redis-1|0.42%|4.641MiB / 6.698GiB|0.07%
2026-08-05T18:18:43.6213714+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:18:43.6213714+00:00|livekit-1to1-cloudflared-1|0.00%|20.23MiB / 6.698GiB|0.29%
2026-08-05T18:18:47.6693998+00:00|livekit-1to1-backend-1|0.10%|41.14MiB / 6.698GiB|0.60%
2026-08-05T18:18:47.6693998+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:18:47.6693998+00:00|livekit-1to1-egress-1|0.08%|119MiB / 6.698GiB|1.73%
2026-08-05T18:18:47.6693998+00:00|livekit-1to1-livekit-1|0.21%|42.28MiB / 6.698GiB|0.62%
2026-08-05T18:18:47.6693998+00:00|livekit-1to1-redis-1|0.38%|4.641MiB / 6.698GiB|0.07%
2026-08-05T18:18:47.6693998+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:18:47.6693998+00:00|livekit-1to1-cloudflared-1|0.00%|20.23MiB / 6.698GiB|0.29%
2026-08-05T18:18:51.5809201+00:00|livekit-1to1-backend-1|3.67%|41.29MiB / 6.698GiB|0.60%
2026-08-05T18:18:51.5809201+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:18:51.5809201+00:00|livekit-1to1-egress-1|0.09%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:18:51.5809201+00:00|livekit-1to1-livekit-1|0.22%|42.28MiB / 6.698GiB|0.62%
2026-08-05T18:18:51.5809201+00:00|livekit-1to1-redis-1|0.37%|4.645MiB / 6.698GiB|0.07%
2026-08-05T18:18:51.5809201+00:00|livekit-1to1-gateway-1|0.03%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:18:51.5809201+00:00|livekit-1to1-cloudflared-1|0.52%|20.24MiB / 6.698GiB|0.30%
2026-08-05T18:18:55.7562809+00:00|livekit-1to1-backend-1|0.07%|41.29MiB / 6.698GiB|0.60%
2026-08-05T18:18:55.7562809+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:18:55.7562809+00:00|livekit-1to1-egress-1|0.08%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:18:55.7562809+00:00|livekit-1to1-livekit-1|0.21%|42.28MiB / 6.698GiB|0.62%
2026-08-05T18:18:55.7562809+00:00|livekit-1to1-redis-1|0.36%|4.641MiB / 6.698GiB|0.07%
2026-08-05T18:18:55.7562809+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:18:55.7562809+00:00|livekit-1to1-cloudflared-1|0.00%|20.24MiB / 6.698GiB|0.30%
2026-08-05T18:19:00.4268422+00:00|livekit-1to1-backend-1|0.07%|41.82MiB / 6.698GiB|0.61%
2026-08-05T18:19:00.4268422+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:19:00.4268422+00:00|livekit-1to1-egress-1|0.08%|119MiB / 6.698GiB|1.73%
2026-08-05T18:19:00.4268422+00:00|livekit-1to1-livekit-1|0.28%|42.52MiB / 6.698GiB|0.62%
2026-08-05T18:19:00.4268422+00:00|livekit-1to1-redis-1|0.38%|4.891MiB / 6.698GiB|0.07%
2026-08-05T18:19:00.4268422+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:19:00.4268422+00:00|livekit-1to1-cloudflared-1|0.00%|20.24MiB / 6.698GiB|0.30%
2026-08-05T18:19:04.4713903+00:00|livekit-1to1-backend-1|2.78%|41.9MiB / 6.698GiB|0.61%
2026-08-05T18:19:04.4713903+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:19:04.4713903+00:00|livekit-1to1-egress-1|0.08%|119MiB / 6.698GiB|1.73%
2026-08-05T18:19:04.4713903+00:00|livekit-1to1-livekit-1|0.27%|42.27MiB / 6.698GiB|0.62%
2026-08-05T18:19:04.4713903+00:00|livekit-1to1-redis-1|0.40%|4.891MiB / 6.698GiB|0.07%
2026-08-05T18:19:04.4713903+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:19:04.4713903+00:00|livekit-1to1-cloudflared-1|0.00%|20.24MiB / 6.698GiB|0.30%
2026-08-05T18:19:09.1445443+00:00|livekit-1to1-backend-1|0.07%|41.84MiB / 6.698GiB|0.61%
2026-08-05T18:19:09.1445443+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:19:09.1445443+00:00|livekit-1to1-egress-1|0.08%|119.2MiB / 6.698GiB|1.74%
2026-08-05T18:19:09.1445443+00:00|livekit-1to1-livekit-1|0.09%|42.52MiB / 6.698GiB|0.62%
2026-08-05T18:19:09.1445443+00:00|livekit-1to1-redis-1|0.34%|4.641MiB / 6.698GiB|0.07%
2026-08-05T18:19:09.1445443+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:19:09.1445443+00:00|livekit-1to1-cloudflared-1|0.00%|20.24MiB / 6.698GiB|0.30%
2026-08-05T18:19:13.1876656+00:00|livekit-1to1-backend-1|0.07%|42.87MiB / 6.698GiB|0.63%
2026-08-05T18:19:13.1876656+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:19:13.1876656+00:00|livekit-1to1-egress-1|0.08%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:19:13.1876656+00:00|livekit-1to1-livekit-1|0.08%|42.27MiB / 6.698GiB|0.62%
2026-08-05T18:19:13.1876656+00:00|livekit-1to1-redis-1|0.40%|4.891MiB / 6.698GiB|0.07%
2026-08-05T18:19:13.1876656+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:19:13.1876656+00:00|livekit-1to1-cloudflared-1|0.00%|20.23MiB / 6.698GiB|0.29%
2026-08-05T18:19:17.2333466+00:00|livekit-1to1-backend-1|0.13%|42.9MiB / 6.698GiB|0.63%
2026-08-05T18:19:17.2333466+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:19:17.2333466+00:00|livekit-1to1-egress-1|0.15%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:19:17.2333466+00:00|livekit-1to1-livekit-1|0.09%|42.28MiB / 6.698GiB|0.62%
2026-08-05T18:19:17.2333466+00:00|livekit-1to1-redis-1|0.32%|4.641MiB / 6.698GiB|0.07%
2026-08-05T18:19:17.2333466+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:19:17.2333466+00:00|livekit-1to1-cloudflared-1|0.00%|20.23MiB / 6.698GiB|0.29%
2026-08-05T18:19:21.6296575+00:00|livekit-1to1-backend-1|0.20%|42.91MiB / 6.698GiB|0.63%
2026-08-05T18:19:21.6296575+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:19:21.6296575+00:00|livekit-1to1-egress-1|0.08%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:19:21.6296575+00:00|livekit-1to1-livekit-1|0.20%|42.53MiB / 6.698GiB|0.62%
2026-08-05T18:19:21.6296575+00:00|livekit-1to1-redis-1|0.39%|4.891MiB / 6.698GiB|0.07%
2026-08-05T18:19:21.6296575+00:00|livekit-1to1-gateway-1|0.03%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:19:21.6296575+00:00|livekit-1to1-cloudflared-1|0.00%|20.23MiB / 6.698GiB|0.29%
2026-08-05T18:19:25.7748492+00:00|livekit-1to1-backend-1|0.07%|46.55MiB / 6.698GiB|0.68%
2026-08-05T18:19:25.7748492+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:19:25.7748492+00:00|livekit-1to1-egress-1|0.07%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:19:25.7748492+00:00|livekit-1to1-livekit-1|0.21%|42.52MiB / 6.698GiB|0.62%
2026-08-05T18:19:25.7748492+00:00|livekit-1to1-redis-1|0.36%|5.141MiB / 6.698GiB|0.07%
2026-08-05T18:19:25.7748492+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:19:25.7748492+00:00|livekit-1to1-cloudflared-1|0.00%|20.23MiB / 6.698GiB|0.29%
2026-08-05T18:19:30.4656620+00:00|livekit-1to1-backend-1|27.51%|47.36MiB / 6.698GiB|0.69%
2026-08-05T18:19:30.4656620+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:19:30.4656620+00:00|livekit-1to1-egress-1|0.08%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:19:30.4656620+00:00|livekit-1to1-livekit-1|0.24%|42.27MiB / 6.698GiB|0.62%
2026-08-05T18:19:30.4656620+00:00|livekit-1to1-redis-1|0.41%|4.641MiB / 6.698GiB|0.07%
2026-08-05T18:19:30.4656620+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:19:30.4656620+00:00|livekit-1to1-cloudflared-1|0.00%|20.23MiB / 6.698GiB|0.29%
2026-08-05T18:19:34.5006115+00:00|livekit-1to1-backend-1|0.07%|47.17MiB / 6.698GiB|0.69%
2026-08-05T18:19:34.5006115+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:19:34.5006115+00:00|livekit-1to1-egress-1|0.09%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:19:34.5006115+00:00|livekit-1to1-livekit-1|0.21%|42.27MiB / 6.698GiB|0.62%
2026-08-05T18:19:34.5006115+00:00|livekit-1to1-redis-1|0.39%|4.641MiB / 6.698GiB|0.07%
2026-08-05T18:19:34.5006115+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
