timestamp|name|cpu|memUsage|memPct
2026-08-05T18:26:51.7220900+00:00|livekit-1to1-redis-1|0.44%|4.855MiB / 6.698GiB|0.07%
2026-08-05T18:26:51.7220900+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:26:51.7220900+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:27:01.9846152+00:00|livekit-1to1-backend-1|0.12%|55.3MiB / 6.698GiB|0.81%
2026-08-05T18:27:01.9846152+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:27:01.9846152+00:00|livekit-1to1-egress-1|0.09%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:27:01.9846152+00:00|livekit-1to1-livekit-1|0.20%|87MiB / 6.698GiB|1.27%
2026-08-05T18:27:01.9846152+00:00|livekit-1to1-redis-1|0.38%|4.855MiB / 6.698GiB|0.07%
2026-08-05T18:27:01.9846152+00:00|livekit-1to1-gateway-1|0.03%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:27:01.9846152+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:27:08.0653947+00:00|livekit-1to1-backend-1|0.05%|55.25MiB / 6.698GiB|0.81%
2026-08-05T18:27:08.0653947+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:27:08.0653947+00:00|livekit-1to1-egress-1|0.09%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:27:08.0653947+00:00|livekit-1to1-livekit-1|0.27%|87MiB / 6.698GiB|1.27%
2026-08-05T18:27:08.0653947+00:00|livekit-1to1-redis-1|0.39%|5.598MiB / 6.698GiB|0.08%
2026-08-05T18:27:08.0653947+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:27:08.0653947+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:27:18.2049116+00:00|livekit-1to1-backend-1|0.06%|55.64MiB / 6.698GiB|0.81%
2026-08-05T18:27:18.2049116+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:27:18.2049116+00:00|livekit-1to1-egress-1|0.07%|118.8MiB / 6.698GiB|1.73%
2026-08-05T18:27:18.2049116+00:00|livekit-1to1-livekit-1|0.26%|87MiB / 6.698GiB|1.27%
2026-08-05T18:27:18.2049116+00:00|livekit-1to1-redis-1|0.40%|5.105MiB / 6.698GiB|0.07%
2026-08-05T18:27:18.2049116+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:27:18.2049116+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
