timestamp|name|cpu|memUsage|memPct
2026-08-05T23:44:01.2352433+00:00|livekit-1to1-redis-1|0.33%|4.953MiB / 6.698GiB|0.07%
2026-08-05T23:44:01.2352433+00:00|livekit-1to1-gateway-1|0.42%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:44:01.2352433+00:00|livekit-1to1-cloudflared-1|0.00%|20.59MiB / 6.698GiB|0.30%
2026-08-05T23:44:07.7984528+00:00|livekit-1to1-livekit-1|13.21%|69.32MiB / 6.698GiB|1.01%
2026-08-05T23:44:07.7984528+00:00|livekit-1to1-backend-1|0.08%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:44:07.7984528+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:44:07.7984528+00:00|livekit-1to1-egress-1|0.08%|119.1MiB / 6.698GiB|1.74%
2026-08-05T23:44:07.7984528+00:00|livekit-1to1-redis-1|0.39%|5.012MiB / 6.698GiB|0.07%
2026-08-05T23:44:07.7984528+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:44:07.7984528+00:00|livekit-1to1-cloudflared-1|0.06%|20.59MiB / 6.698GiB|0.30%
2026-08-05T23:44:14.4327957+00:00|livekit-1to1-livekit-1|13.81%|73.71MiB / 6.698GiB|1.07%
2026-08-05T23:44:14.4327957+00:00|livekit-1to1-backend-1|0.06%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:44:14.4327957+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:44:14.4327957+00:00|livekit-1to1-egress-1|0.07%|118.8MiB / 6.698GiB|1.73%
2026-08-05T23:44:14.4327957+00:00|livekit-1to1-redis-1|0.91%|5.262MiB / 6.698GiB|0.08%
2026-08-05T23:44:14.4327957+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:44:14.4327957+00:00|livekit-1to1-cloudflared-1|0.00%|20.59MiB / 6.698GiB|0.30%
2026-08-05T23:44:20.5066113+00:00|livekit-1to1-livekit-1|0.35%|72.79MiB / 6.698GiB|1.06%
2026-08-05T23:44:20.5066113+00:00|livekit-1to1-backend-1|0.11%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:44:20.5066113+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:44:20.5066113+00:00|livekit-1to1-egress-1|0.09%|118.9MiB / 6.698GiB|1.73%
2026-08-05T23:44:20.5066113+00:00|livekit-1to1-redis-1|0.37%|5.258MiB / 6.698GiB|0.08%
2026-08-05T23:44:20.5066113+00:00|livekit-1to1-gateway-1|0.05%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:44:20.5066113+00:00|livekit-1to1-cloudflared-1|0.00%|20.59MiB / 6.698GiB|0.30%
2026-08-05T23:44:33.2629925+00:00|livekit-1to1-livekit-1|10.53%|74.78MiB / 6.698GiB|1.09%
2026-08-05T23:44:33.2629925+00:00|livekit-1to1-backend-1|0.06%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:44:33.2629925+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:44:33.2629925+00:00|livekit-1to1-egress-1|0.07%|118.9MiB / 6.698GiB|1.73%
2026-08-05T23:44:33.2629925+00:00|livekit-1to1-redis-1|0.95%|5.012MiB / 6.698GiB|0.07%
2026-08-05T23:44:33.2629925+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:44:33.2629925+00:00|livekit-1to1-cloudflared-1|0.00%|20.59MiB / 6.698GiB|0.30%
2026-08-05T23:44:39.3383915+00:00|livekit-1to1-livekit-1|8.90%|73.75MiB / 6.698GiB|1.08%
2026-08-05T23:44:39.3383915+00:00|livekit-1to1-backend-1|0.07%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:44:39.3383915+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:44:39.3383915+00:00|livekit-1to1-egress-1|0.07%|119.1MiB / 6.698GiB|1.74%
2026-08-05T23:44:39.3383915+00:00|livekit-1to1-redis-1|0.49%|5.262MiB / 6.698GiB|0.08%
2026-08-05T23:44:39.3383915+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:44:39.3383915+00:00|livekit-1to1-cloudflared-1|0.00%|20.59MiB / 6.698GiB|0.30%
2026-08-05T23:44:46.1171241+00:00|livekit-1to1-livekit-1|13.63%|81.2MiB / 6.698GiB|1.18%
2026-08-05T23:44:46.1171241+00:00|livekit-1to1-backend-1|0.11%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:44:46.1171241+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:44:46.1171241+00:00|livekit-1to1-egress-1|0.07%|119.2MiB / 6.698GiB|1.74%
2026-08-05T23:44:46.1171241+00:00|livekit-1to1-redis-1|0.67%|5.031MiB / 6.698GiB|0.07%
2026-08-05T23:44:46.1171241+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:44:46.1171241+00:00|livekit-1to1-cloudflared-1|0.00%|20.59MiB / 6.698GiB|0.30%
2026-08-05T23:44:52.2775241+00:00|livekit-1to1-livekit-1|12.46%|82.39MiB / 6.698GiB|1.20%
2026-08-05T23:44:52.2775241+00:00|livekit-1to1-backend-1|0.05%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:44:52.2775241+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
