timestamp|name|cpu|memUsage|memPct
2026-08-05T23:43:18.6815579+00:00|livekit-1to1-livekit-1|9.13%|55.29MiB / 6.698GiB|0.81%
2026-08-05T23:43:18.6815579+00:00|livekit-1to1-backend-1|0.06%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:43:18.6815579+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:43:18.6815579+00:00|livekit-1to1-egress-1|0.09%|118.9MiB / 6.698GiB|1.73%
2026-08-05T23:43:18.6815579+00:00|livekit-1to1-redis-1|0.37%|4.988MiB / 6.698GiB|0.07%
2026-08-05T23:43:18.6815579+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:43:18.6815579+00:00|livekit-1to1-cloudflared-1|0.00%|20.58MiB / 6.698GiB|0.30%
2026-08-05T23:43:24.7800437+00:00|livekit-1to1-livekit-1|8.04%|54.88MiB / 6.698GiB|0.80%
2026-08-05T23:43:24.7800437+00:00|livekit-1to1-backend-1|0.07%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:43:24.7800437+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:43:24.7800437+00:00|livekit-1to1-egress-1|0.08%|118.9MiB / 6.698GiB|1.73%
2026-08-05T23:43:24.7800437+00:00|livekit-1to1-redis-1|0.42%|4.984MiB / 6.698GiB|0.07%
2026-08-05T23:43:24.7800437+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:43:24.7800437+00:00|livekit-1to1-cloudflared-1|0.00%|20.58MiB / 6.698GiB|0.30%
2026-08-05T23:43:30.8696489+00:00|livekit-1to1-livekit-1|4.82%|55.12MiB / 6.698GiB|0.80%
2026-08-05T23:43:30.8696489+00:00|livekit-1to1-backend-1|0.16%|63.2MiB / 6.698GiB|0.92%
2026-08-05T23:43:30.8696489+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:43:30.8696489+00:00|livekit-1to1-egress-1|0.09%|118.9MiB / 6.698GiB|1.73%
2026-08-05T23:43:30.8696489+00:00|livekit-1to1-redis-1|0.38%|4.984MiB / 6.698GiB|0.07%
2026-08-05T23:43:30.8696489+00:00|livekit-1to1-gateway-1|0.03%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:43:30.8696489+00:00|livekit-1to1-cloudflared-1|0.05%|20.58MiB / 6.698GiB|0.30%
2026-08-05T23:43:37.5265979+00:00|livekit-1to1-livekit-1|0.44%|48.29MiB / 6.698GiB|0.70%
2026-08-05T23:43:37.5265979+00:00|livekit-1to1-backend-1|0.05%|62.95MiB / 6.698GiB|0.92%
2026-08-05T23:43:37.5265979+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:43:37.5265979+00:00|livekit-1to1-egress-1|0.08%|118.8MiB / 6.698GiB|1.73%
2026-08-05T23:43:37.5265979+00:00|livekit-1to1-redis-1|0.37%|5.215MiB / 6.698GiB|0.08%
2026-08-05T23:43:37.5265979+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:43:37.5265979+00:00|livekit-1to1-cloudflared-1|0.00%|20.59MiB / 6.698GiB|0.30%
